2026-07-06 16:40:44,909 | INFO     | DistillAgent | DistillAgent starting | tasks=['PSS'] | output=output_compress_l1_l2_parallel
2026-07-06 16:40:44,910 | INFO     | DistillAgent | Master backend: api | model: qwen3.7-plus | url: https://dashscope.aliyuncs.com/compatible-mode/v1/chat/compl
2026-07-06 16:40:51,575 | INFO     | DistillAgent | ✅ Master API OK (200, 6.7s)
2026-07-06 16:43:07,956 | INFO     | AgentWorkflowLogger |     [CHUNK 2/3] Video 2 chunk 1/1: 0-50s, 16 frames
2026-07-06 16:43:07,956 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:43:07,956 | INFO     | AgentWorkflowLogger |     [CHUNK 3/3] Video 3 chunk 1/1: 0-33s, 16 frames
2026-07-06 16:43:07,957 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:43:07,957 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:43:07,958 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:43:07,958 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:43:40,735 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:43:40,735 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:43:40,878 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:43:40,879 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:43:41,287 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:43:41,287 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:44:40,686 | INFO     | AgentWorkflowLogger |     [BATCH 3/3] Video 3 done in 92.7s (1 chunks)
2026-07-06 16:45:04,137 | INFO     | AgentWorkflowLogger |     [BATCH 2/3] Video 2 done in 116.2s (1 chunks)
2026-07-06 16:45:57,330 | INFO     | AgentWorkflowLogger |     [BATCH 1/3] Video 1 done in 169.4s (1 chunks)
2026-07-06 16:45:57,331 | INFO     | AgentWorkflowLogger |   ⏱️  Batch Tool (3 videos): 169.4s, Turn total: 224.5s
2026-07-06 16:45:57,332 | INFO     | AgentWorkflowLogger | 🔄 [TURN 3] Master Thinking... (elapsed since loop start: 300.7s)
2026-07-06 16:45:57,332 | INFO     | qwen_agent |   [QwenModel] 🧠 Routing to MASTER Agent API
2026-07-06 16:46:51,672 | INFO     | AgentWorkflowLogger |   ⏱️  LLM: 54.3s
2026-07-06 16:46:51,672 | INFO     | AgentWorkflowLogger |   🤖 Thought: ORDER_AUDIT: supporting_chains: V1 shows outer skin being peeled off the whole block, board has skin...
2026-07-06 16:46:51,673 | INFO     | AgentWorkflowLogger |   🤖 Action:  [ANSWER]
2026-07-06 16:46:51,673 | INFO     | AgentWorkflowLogger |   🧠 Cross-context updated: confirmed=3, uncertain=0, dimensions=7
2026-07-06 16:46:51,678 | INFO     | AgentWorkflowLogger | 🎯 Final Answer: 1->2->3 (Turn total: 54.3s)
2026-07-06 16:46:51,688 | INFO     | AgentWorkflowLogger |     💾 Logs saved to: output_compress_l1_l2_parallel/detailed_logs/PSS/39/attempt_1 (JSON + Readable TXT)
2026-07-06 16:46:51,689 | INFO     | DistillAgent.Core |   ⏱️  355.3s → ✅ CORRECT
2026-07-06 16:46:51,689 | INFO     | DistillAgent.Core | ════════════════════════════════════════════════════════════
  [PSS] Q27/100 (ID: 40)
════════════════════════════════════════════════════════════
2026-07-06 16:46:51,689 | INFO     | DistillAgent.Core |   🎯 Ground Truth: 4->2->3->6->1->5
2026-07-06 16:46:51,689 | INFO     | DistillAgent.Core |   ▶️  Attempt 1/4: Standard run
2026-07-06 16:46:51,868 | INFO     | AgentWorkflowLogger | 🚀 Starting Master Agent Loop...
2026-07-06 16:46:51,868 | INFO     | AgentWorkflowLogger | 🔄 [TURN 1] Master Thinking... (elapsed since loop start: 0.0s)
2026-07-06 16:46:51,868 | INFO     | qwen_agent |   [QwenModel] 🧠 Routing to MASTER Agent API
2026-07-06 16:47:22,469 | INFO     | AgentWorkflowLogger |   ⏱️  LLM: 30.6s
2026-07-06 16:47:22,470 | INFO     | AgentWorkflowLogger |   🤖 Thought: Layer1: independently scan all 6 segments to build an unbiased inventory of objects, states, and eve...
2026-07-06 16:47:22,470 | INFO     | AgentWorkflowLogger |   🤖 Action:  [BATCH_OBSERVE]
2026-07-06 16:47:22,470 | INFO     | AgentWorkflowLogger |   🧠 Cross-context updated: confirmed=0, uncertain=1, dimensions=5
2026-07-06 16:47:22,471 | INFO     | AgentWorkflowLogger |   ⚡ Batch observe parallel enabled: 6 items, 6 workers (tool_backend=api, layer1=True)
2026-07-06 16:47:22,471 | INFO     | AgentWorkflowLogger |     [CHUNK 1/6] Video 1 chunk 1/1: 0-21s, 16 frames
2026-07-06 16:47:22,471 | INFO     | AgentWorkflowLogger |     [CHUNK 2/6] Video 2 chunk 1/1: 0-68s, 16 frames
2026-07-06 16:47:22,472 | INFO     | AgentWorkflowLogger |     [CHUNK 3/6] Video 3 chunk 1/1: 0-22s, 16 frames
2026-07-06 16:47:22,472 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:47:22,473 | INFO     | AgentWorkflowLogger |     [CHUNK 4/6] Video 4 chunk 1/1: 0-26s, 16 frames
2026-07-06 16:47:22,473 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:47:22,474 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:47:22,474 | INFO     | AgentWorkflowLogger |     [CHUNK 5/6] Video 5 chunk 1/1: 0-8s, 16 frames
2026-07-06 16:47:22,474 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:47:22,474 | INFO     | AgentWorkflowLogger |     [CHUNK 6/6] Video 6 chunk 1/1: 0-14s, 16 frames
2026-07-06 16:47:22,475 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:47:22,475 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:47:22,475 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:47:22,475 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:47:22,476 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:47:22,476 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:47:22,477 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:47:22,477 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:47:23,135 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:47:23,135 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:47:23,377 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:47:23,377 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:47:23,464 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:47:23,465 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:47:23,503 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:47:23,504 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:47:23,542 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:47:23,542 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:47:23,936 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:47:23,936 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:47:56,092 | INFO     | AgentWorkflowLogger |     [BATCH 5/6] Video 5 done in 33.6s (1 chunks)
2026-07-06 16:48:15,649 | INFO     | AgentWorkflowLogger |     [BATCH 3/6] Video 3 done in 53.2s (1 chunks)
2026-07-06 16:48:18,614 | INFO     | AgentWorkflowLogger |     [BATCH 6/6] Video 6 done in 56.1s (1 chunks)
2026-07-06 16:48:18,628 | INFO     | AgentWorkflowLogger |     [BATCH 4/6] Video 4 done in 56.2s (1 chunks)
2026-07-06 16:48:48,797 | INFO     | AgentWorkflowLogger |     [BATCH 1/6] Video 1 done in 86.3s (1 chunks)
2026-07-06 16:49:15,734 | INFO     | AgentWorkflowLogger |     [BATCH 2/6] Video 2 done in 113.3s (1 chunks)
2026-07-06 16:49:15,736 | INFO     | AgentWorkflowLogger |   ⏱️  Batch Tool (6 videos): 113.3s, Turn total: 143.9s
2026-07-06 16:49:15,736 | INFO     | AgentWorkflowLogger | 🔄 [TURN 2] Master Thinking... (elapsed since loop start: 143.9s)
2026-07-06 16:49:15,736 | INFO     | qwen_agent |   [QwenModel] 🧠 Routing to MASTER Agent API
2026-07-06 16:51:06,063 | INFO     | AgentWorkflowLogger |   ⏱️  LLM: 110.3s
2026-07-06 16:51:06,064 | INFO     | AgentWorkflowLogger |   🤖 Thought: Layer2: Re-scan all 6 segments to verify object states, board/plate conditions, and background cues ...
2026-07-06 16:51:06,064 | INFO     | AgentWorkflowLogger |   🤖 Action:  [BATCH_OBSERVE]
2026-07-06 16:51:06,064 | INFO     | AgentWorkflowLogger |   🧠 Cross-context updated: confirmed=0, uncertain=2, dimensions=9
2026-07-06 16:51:06,065 | INFO     | AgentWorkflowLogger |   ⚡ Batch observe parallel enabled: 6 items, 6 workers (tool_backend=api, layer1=False)
2026-07-06 16:51:06,065 | INFO     | AgentWorkflowLogger |     [CHUNK 1/6] Video 1 chunk 1/1: 0-21s, 16 frames
2026-07-06 16:51:06,066 | INFO     | AgentWorkflowLogger |     [CHUNK 2/6] Video 2 chunk 1/1: 0-68s, 16 frames
2026-07-06 16:51:06,066 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:51:06,067 | INFO     | AgentWorkflowLogger |     [CHUNK 3/6] Video 3 chunk 1/1: 0-22s, 16 frames
2026-07-06 16:51:06,067 | INFO     | AgentWorkflowLogger |     [CHUNK 4/6] Video 4 chunk 1/1: 0-26s, 16 frames
2026-07-06 16:51:06,067 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:51:06,068 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:51:06,068 | INFO     | AgentWorkflowLogger |     [CHUNK 5/6] Video 5 chunk 1/1: 0-8s, 16 frames
2026-07-06 16:51:06,069 | INFO     | AgentWorkflowLogger |     [CHUNK 6/6] Video 6 chunk 1/1: 0-14s, 16 frames
2026-07-06 16:51:06,069 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:51:06,069 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:51:06,069 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:51:06,070 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:51:06,070 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:51:06,071 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:51:06,071 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:51:06,071 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:51:06,071 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:51:06,664 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:51:06,664 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:51:06,798 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:51:06,799 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:51:06,921 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:51:06,921 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:51:06,938 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:51:06,939 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:51:06,962 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:51:06,962 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:51:07,350 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:51:07,350 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:51:52,887 | INFO     | AgentWorkflowLogger |     [BATCH 3/6] Video 3 done in 46.8s (1 chunks)
2026-07-06 16:52:16,501 | INFO     | AgentWorkflowLogger |     [BATCH 4/6] Video 4 done in 70.4s (1 chunks)
2026-07-06 16:52:21,010 | INFO     | AgentWorkflowLogger |     [BATCH 1/6] Video 1 done in 74.9s (1 chunks)
2026-07-06 16:52:28,507 | INFO     | AgentWorkflowLogger |     [BATCH 6/6] Video 6 done in 82.4s (1 chunks)
2026-07-06 16:52:32,482 | INFO     | AgentWorkflowLogger |     [BATCH 2/6] Video 2 done in 86.4s (1 chunks)
2026-07-06 16:53:00,662 | INFO     | AgentWorkflowLogger |     [BATCH 5/6] Video 5 done in 114.6s (1 chunks)
2026-07-06 16:53:00,663 | INFO     | AgentWorkflowLogger |   ⏱️  Batch Tool (6 videos): 114.6s, Turn total: 224.9s
2026-07-06 16:53:00,664 | INFO     | AgentWorkflowLogger | 🔄 [TURN 3] Master Thinking... (elapsed since loop start: 368.8s)
2026-07-06 16:53:00,664 | INFO     | qwen_agent |   [QwenModel] 🧠 Routing to MASTER Agent API
2026-07-06 16:54:49,861 | INFO     | AgentWorkflowLogger |   ⏱️  LLM: 109.2s
2026-07-06 16:54:49,862 | INFO     | AgentWorkflowLogger |   🤖 Thought: ORDER_AUDIT: supporting_chains: Salmon: 4(trim block, clean board, empty plate) -> 2(slice block, re...
2026-07-06 16:54:49,862 | INFO     | AgentWorkflowLogger |   🤖 Action:  [ANSWER]
2026-07-06 16:54:49,862 | INFO     | AgentWorkflowLogger |   🧠 Cross-context updated: confirmed=4, uncertain=0, dimensions=9
2026-07-06 16:54:49,863 | INFO     | AgentWorkflowLogger | 🎯 Final Answer: 4->2->3->6->1->5 (Turn total: 109.2s)
2026-07-06 16:54:49,875 | INFO     | AgentWorkflowLogger |     💾 Logs saved to: output_compress_l1_l2_parallel/detailed_logs/PSS/40/attempt_1 (JSON + Readable TXT)
2026-07-06 16:54:49,875 | INFO     | DistillAgent.Core |   ⏱️  478.2s → ✅ CORRECT
2026-07-06 16:54:49,875 | INFO     | DistillAgent.Core | ════════════════════════════════════════════════════════════
  [PSS] Q28/100 (ID: 41)
════════════════════════════════════════════════════════════
2026-07-06 16:54:49,875 | INFO     | DistillAgent.Core |   🎯 Ground Truth: 1->5->2->4->3
2026-07-06 16:54:49,875 | INFO     | DistillAgent.Core |   ▶️  Attempt 1/4: Standard run
2026-07-06 16:54:51,095 | INFO     | AgentWorkflowLogger | 🚀 Starting Master Agent Loop...
2026-07-06 16:54:51,095 | INFO     | AgentWorkflowLogger | 🔄 [TURN 1] Master Thinking... (elapsed since loop start: 0.0s)
2026-07-06 16:54:51,095 | INFO     | qwen_agent |   [QwenModel] 🧠 Routing to MASTER Agent API
2026-07-06 16:55:41,693 | INFO     | AgentWorkflowLogger |   ⏱️  LLM: 50.6s
2026-07-06 16:55:41,694 | INFO     | AgentWorkflowLogger |   🤖 Thought: Starting Layer1 to independently scan all 5 video segments for object states, operations, and event ...
2026-07-06 16:55:41,694 | INFO     | AgentWorkflowLogger |   🤖 Action:  [BATCH_OBSERVE]
2026-07-06 16:55:41,694 | INFO     | AgentWorkflowLogger |   🧠 Cross-context updated: confirmed=0, uncertain=1, dimensions=3
2026-07-06 16:55:41,694 | INFO     | AgentWorkflowLogger |   ⚡ Batch observe parallel enabled: 5 items, 5 workers (tool_backend=api, layer1=True)
2026-07-06 16:55:41,694 | INFO     | AgentWorkflowLogger |     [CHUNK 1/5] Video 1 chunk 1/1: 0-59s, 16 frames
2026-07-06 16:55:41,695 | INFO     | AgentWorkflowLogger |     [CHUNK 2/5] Video 2 chunk 1/1: 0-66s, 16 frames
2026-07-06 16:55:41,695 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:55:41,695 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:55:41,696 | INFO     | AgentWorkflowLogger |     [CHUNK 3/5] Video 3 chunk 1/1: 0-35s, 16 frames
2026-07-06 16:55:41,696 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:55:41,696 | INFO     | AgentWorkflowLogger |     [CHUNK 4/5] Video 4 chunk 1/1: 0-56s, 16 frames
2026-07-06 16:55:41,696 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:55:41,697 | INFO     | AgentWorkflowLogger |     [CHUNK 5/5] Video 5 chunk 1/1: 0-50s, 16 frames
2026-07-06 16:55:41,697 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:55:41,698 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:55:41,698 | INFO     | AgentWorkflowLogger |     [EXECUTOR] 🔀 Dispatching to Standard Handler (will use Tool API)
2026-07-06 16:55:41,698 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:55:41,699 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:55:41,699 | INFO     | AgentWorkflowLogger |     [TOOL-STD] 🎬 Processing 1 targets (Time-based)
2026-07-06 16:55:43,472 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:55:43,473 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:55:43,627 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:55:43,628 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:55:43,645 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:55:43,645 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:55:43,747 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:55:43,747 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:55:43,928 | INFO     | AgentWorkflowLogger |     [TOOL] 👁️ Calling VLM with 16 frames...
2026-07-06 16:55:43,928 | INFO     | qwen_agent |   [QwenModel] 👁️ Routing to TOOL Agent API (Active Perception)
2026-07-06 16:56:28,250 | INFO     | AgentWorkflowLogger |     [BATCH 4/5] Video 4 done in 46.6s (1 chunks)
2026-07-06 16:56:28,311 | INFO     | AgentWorkflowLogger |     [BATCH 3/5] Video 3 done in 46.6s (1 chunks)
